reference_date,curve_type,country,instrument_type,coupon_freq,llp,convergence,ufr,alpha,cra,va
2024-12-31,no_VA,EE,SWP,1.0,20.0,40.0,3.3,0.115684,10.0,
2024-12-31,no_VA,ES,SWP,1.0,20.0,40.0,3.3,0.115684,10.0,
2024-12-31,no_VA,EU,SWP,1.0,20.0,40.0,3.3,0.115684,10.0,
2024-12-31,no_VA,FI,SWP,1.0,20.0,40.0,3.3,0.115684,10.0,
2024-12-31,no_VA,FR,SWP,1.0,20.0,40.0,3.3,0.115684,10.0,
2024-12-31,no_VA,GR,SWP,1.0,20.0,40.0,3.3,0.115684,10.0,
2024-12-31,no_VA,HK,SWP,4.0,15.0,45.0,3.3,0.072706,35.0,
2024-12-31,no_VA,HR,SWP,1.0,20.0,40.0,3.3,0.115684,10.0,
2024-12-31,no_VA,HU,GOV,0.0,15.0,45.0,4.35,0.137641,10.0,
2024-12-31,no_VA,IE,SWP,1.0,20.0,40.0,3.3,0.115684,10.0,
2024-12-31,no_VA,IN,OIS,1.0,5.0,55.0,5.35,0.081534,0.0,
2024-12-31,no_VA,IS,GOV,0.0,9.0,51.0,3.3,0.090758,10.0,
2024-12-31,no_VA,IT,SWP,1.0,20.0,40.0,3.3,0.115684,10.0,
2024-12-31,no_VA,JP,OIS,1.0,30.0,40.0,3.35,0.102238,0.0,
2024-12-31,no_VA,KR,SWP,4.0,20.0,40.0,3.3,0.113737,30.0,
2024-12-31,no_VA,LI,PEE,1.0,10.0,50.0,2.3,0.096117,0.0,
2024-12-31,no_VA,LT,SWP,1.0,20.0,40.0,3.3,0.115684,10.0,
2024-12-31,no_VA,LU,SWP,1.0,20.0,40.0,3.3,0.115684,10.0,
2024-12-31,no_VA,LV,SWP,1.0,20.0,40.0,3.3,0.115684,10.0,
2024-12-31,no_VA,MT,SWP,1.0,20.0,40.0,3.3,0.115684,10.0,
2024-12-31,no_VA,MX,SWP,13.0,10.0,50.0,4.3,0.134239,35.0,
2024-12-31,no_VA,MY,GOV,0.0,20.0,40.0,3.6,0.102913,35.0,
2024-12-31,no_VA,NL,SWP,1.0,20.0,40.0,3.3,0.115684,10.0,
2024-12-31,no_VA,NO,SWP,1.0,10.0,50.0,3.3,0.08088,10.0,
2024-12-31,no_VA,NZ,SWP,2.0,20.0,40.0,3.3,0.121746,10.0,
2024-12-31,no_VA,PL,GOV,0.0,10.0,50.0,3.3,0.114631,10.0,
2024-12-31,no_VA,PT,SWP,1.0,20.0,40.0,3.3,0.115684,10.0,
2024-12-31,no_VA,RO,GOV,0.0,10.0,50.0,3.3,0.122872,10.0,
2024-12-31,no_VA,SE,SWP,1.0,10.0,10.0,3.3,0.3205190000000001,10.0,
2024-12-31,no_VA,SG,OIS,2.0,10.0,50.0,3.3,0.068898,0.0,
2024-12-31,no_VA,SI,SWP,1.0,20.0,40.0,3.3,0.115684,10.0,
2024-12-31,no_VA,SK,SWP,1.0,20.0,40.0,3.3,0.115684,10.0,
2024-12-31,no_VA,TH,OIS,4.0,10.0,50.0,3.3,0.071392,0.0,
2024-12-31,no_VA,TR,GOV,0.0,9.0,51.0,5.35,0.155237,35.0,
2024-12-31,no_VA,TW,GOV,0.0,10.0,50.0,3.3,0.09857,16.0,
2024-12-31,no_VA,UK,OIS,1.0,50.0,40.0,3.3,0.079556,0.0,
2024-12-31,no_VA,US,OIS,1.0,30.0,40.0,3.3,0.078531,0.0,
2024-12-31,no_VA,ZA,SWP,4.0,15.0,45.0,5.35,0.151199,35.0,
2024-12-31,with_VA,AT,SWP,1.0,20.0,40.0,3.3,0.110699,10.0,23.0
2024-12-31,with_VA,AU,SWP,2.0,30.0,40.0,3.3,0.090292,14.0,25.0
2024-12-31,with_VA,BE,SWP,1.0,20.0,40.0,3.3,0.110699,10.0,23.0
2024-12-31,with_VA,BG,PEE,1.0,20.0,40.0,3.3,0.11324,15.0,16.0
2024-12-31,with_VA,BR,GOV,0.0,10.0,50.0,5.05,0.145535,35.0,
2024-12-31,with_VA,CA,OIS,2.0,30.0,40.0,3.3,0.05,0.0,26.0
2024-12-31,with_VA,CH,OIS,1.0,10.0,50.0,2.3,0.096479,0.0,-3.0
2024-12-31,with_VA,CL,GOV,0.0,10.0,50.0,4.35,0.096962,35.0,
2024-12-31,with_VA,CN,SWP,4.0,10.0,50.0,4.35,0.102547,16.0,3.0
2024-12-31,with_VA,CO,GOV,0.0,10.0,50.0,4.35,0.151598,35.0,
2024-12-31,with_VA,CY,SWP,1.0,20.0,40.0,3.3,0.110699,10.0,23.0
2024-12-31,with_VA,CZ,SWP,1.0,15.0,45.0,3.3,0.09872,10.0,16.0
2024-12-31,with_VA,DE,SWP,1.0,20.0,40.0,3.3,0.110699,10.0,23.0
2024-12-31,with_VA,DK,PEE,1.0,20.0,40.0,3.3,0.112297,11.0,17.0
2024-12-31,with_VA,EE,SWP,1.0,20.0,40.0,3.3,0.110699,10.0,23.0
2024-12-31,with_VA,ES,SWP,1.0,20.0,40.0,3.3,0.110699,10.0,23.0
2024-12-31,with_VA,EU,SWP,1.0,20.0,40.0,3.3,0.110699,10.0,23.0
2024-12-31,with_VA,FI,SWP,1.0,20.0,40.0,3.3,0.110699,10.0,23.0
2024-12-31,with_VA,FR,SWP,1.0,20.0,40.0,3.3,0.110699,10.0,23.0
2024-12-31,with_VA,GR,SWP,1.0,20.0,40.0,3.3,0.110699,10.0,23.0
2024-12-31,with_VA,HK,SWP,4.0,15.0,45.0,3.3,0.076574,35.0,5.0
2024-12-31,with_VA,HR,SWP,1.0,20.0,40.0,3.3,0.110699,10.0,23.0
2024-12-31,with_VA,HU,GOV,0.0,15.0,45.0,4.35,0.138205,10.0,8.0
2024-12-31,with_VA,IE,SWP,1.0,20.0,40.0,3.3,0.110699,10.0,23.0
2024-12-31,with_VA,IN,OIS,1.0,5.0,55.0,5.35,0.081534,0.0,
2024-12-31,with_VA,IS,GOV,0.0,9.0,51.0,3.3,0.099174,10.0,47.0
2024-12-31,with_VA,IT,SWP,1.0,20.0,40.0,3.3,0.110699,10.0,23.0
2024-12-31,with_VA,JP,OIS,1.0,30.0,40.0,3.35,0.100017,0.0,5.999999999999999
2024-12-31,with_VA,KR,SWP,4.0,20.0,40.0,3.3,0.113737,30.0,
2024-12-31,with_VA,LI,PEE,1.0,10.0,50.0,2.3,0.096479,0.0,-3.0
2024-12-31,with_VA,LT,SWP,1.0,20.0,40.0,3.3,0.110699,10.0,23.0
2024-12-31,with_VA,LU,SWP,1.0,20.0,40.0,3.3,0.110699,10.0,23.0
2024-12-31,with_VA,LV,SWP,1.0,20.0,40.0,3.3,0.110699,10.0,23.0
2024-12-31,with_VA,MT,SWP,1.0,20.0,40.0,3.3,0.110699,10.0,23.0
2024-12-31,with_VA,MX,SWP,13.0,10.0,50.0,4.3,0.134239,35.0,
2024-12-31,with_VA,MY,GOV,0.0,20.0,40.0,3.6,0.102913,35.0,
2024-12-31,with_VA,NL,SWP,1.0,20.0,40.0,3.3,0.110699,10.0,23.0
2024-12-31,with_VA,NO,SWP,1.0,10.0,50.0,3.3,0.093521,10.0,46.0
2024-12-31,with_VA,NZ,SWP,2.0,20.0,40.0,3.3,0.121746,10.0,
2024-12-31,with_VA,PL,GOV,0.0,10.0,50.0,3.3,0.116064,10.0,16.0
2024-12-31,with_VA,PT,SWP,1.0,20.0,40.0,3.3,0.110699,10.0,23.0
2024-12-31,with_VA,RO,GOV,0.0,10.0,50.0,3.3,0.123222,10.0,5.0
2024-12-31,with_VA,SE,SWP,1.0,10.0,10.0,3.3,0.297119,10.0,5.999999999999999
2024-12-31,with_VA,SG,OIS,2.0,10.0,50.0,3.3,0.068898,0.0,
2024-12-31,with_VA,SI,SWP,1.0,20.0,40.0,3.3,0.110699,10.0,23.0
2024-12-31,with_VA,SK,SWP,1.0,20.0,40.0,3.3,0.110699,10.0,23.0
2024-12-31,with_VA,TH,OIS,4.0,10.0,50.0,3.3,0.071392,0.0,
2024-12-31,with_VA,TR,GOV,0.0,9.0,51.0,5.35,0.155237,35.0,
2024-12-31,with_VA,TW,GOV,0.0,10.0,50.0,3.3,0.09857,16.0,
2024-12-31,with_VA,UK,OIS,1.0,50.0,40.0,3.3,0.0587949999999999,0.0,15.0
2024-12-31,with_VA,US,OIS,1.0,30.0,40.0,3.3,0.061014,0.0,37.0
2024-12-31,with_VA,ZA,SWP,4.0,15.0,45.0,5.35,0.151199,35.0,
2025-01-31,no_VA,AT,SWP,1.0,20.0,40.0,3.3,0.111174,10.0,
2025-01-31,no_VA,AU,SWP,2.0,30.0,40.0,3.3,0.083378,15.0,
2025-01-31,no_VA,BE,SWP,1.0,20.0,40.0,3.3,0.111174,10.0,
2025-01-31,no_VA,BG,PEE,1.0,20.0,40.0,3.3,0.112327,15.0,
2025-01-31,no_VA,CA,OIS,2.0,30.0,40.0,3.3,0.077922,0.0,
2025-01-31,no_VA,CH,OIS,1.0,10.0,50.0,2.3,0.095431,0.0,
2025-01-31,no_VA,CN,SWP,4.0,10.0,50.0,4.2,0.103834,35.0,
2025-01-31,no_VA,CO,GOV,0.0,10.0,50.0,4.2,0.151439,35.0,
2025-01-31,no_VA,CY,SWP,1.0,20.0,40.0,3.3,0.111174,10.0,
2025-01-31,no_VA,CZ,SWP,1.0,15.0,45.0,3.3,0.086912,10.0,
2025-01-31,no_VA,DE,SWP,1.0,20.0,40.0,3.3,0.111174,10.0,
2025-01-31,no_VA,DK,PEE,1.0,20.0,40.0,3.3,0.11141,11.0,
2025-01-31,no_VA,EE,SWP,1.0,20.0,40.0,3.3,0.111174,10.0,
2025-01-31,no_VA,ES,SWP,1.0,20.0,40.0,3.3,0.111174,10.0,
2025-01-31,no_VA,EU,SWP,1.0,20.0,40.0,3.3,0.111174,10.0,
2025-01-31,no_VA,FI,SWP,1.0,20.0,40.0,3.3,0.111174,10.0,
2025-01-31,no_VA,FR,SWP,1.0,20.0,40.0,3.3,0.111174,10.0,
2025-01-31,no_VA,GR,SWP,1.0,20.0,40.0,3.3,0.111174,10.0,
2025-01-31,no_VA,HK,SWP,4.0,15.0,45.0,3.3,0.0582719999999999,35.0,
2025-01-31,no_VA,HR,SWP,1.0,20.0,40.0,3.3,0.111174,10.0,
2025-01-31,no_VA,HU,GOV,0.0,15.0,45.0,4.2,0.129866,10.0,
2025-01-31,no_VA,IE,SWP,1.0,20.0,40.0,3.3,0.111174,10.0,
2025-01-31,no_VA,IS,GOV,0.0,9.0,51.0,3.3,0.103424,10.0,
2025-01-31,no_VA,IT,SWP,1.0,20.0,40.0,3.3,0.111174,10.0,
2025-01-31,no_VA,JP,OIS,1.0,30.0,40.0,3.2,0.101417,0.0,
2025-01-31,no_VA,LI,PEE,1.0,10.0,50.0,2.3,0.095431,0.0,
2025-01-31,no_VA,LT,SWP,1.0,20.0,40.0,3.3,0.111174,10.0,
2025-01-31,no_VA,LU,SWP,1.0,20.0,40.0,3.3,0.111174,10.0,
2025-01-31,no_VA,LV,SWP,1.0,20.0,40.0,3.3,0.111174,10.0,
2025-01-31,no_VA,MT,SWP,1.0,20.0,40.0,3.3,0.111174,10.0,
2025-01-31,no_VA,NL,SWP,1.0,20.0,40.0,3.3,0.111174,10.0,
2025-01-31,no_VA,NO,SWP,1.0,10.0,50.0,3.3,0.077939,10.0,
2025-01-31,no_VA,PL,GOV,0.0,10.0,50.0,3.3,0.115351,10.0,
2025-01-31,no_VA,PT,SWP,1.0,20.0,40.0,3.3,0.111174,10.0,
2025-01-31,no_VA,RO,GOV,0.0,10.0,50.0,3.3,0.128378,10.0,
2025-01-31,no_VA,SE,SWP,1.0,10.0,10.0,3.3,0.3592380000000001,10.0,
2025-01-31,no_VA,SI,SWP,1.0,20.0,40.0,3.3,0.111174,10.0,
2025-01-31,no_VA,SK,SWP,1.0,20.0,40.0,3.3,0.111174,10.0,
2025-01-31,no_VA,TW,GOV,0.0,10.0,50.0,3.3,0.100781,33.0,
2025-01-31,no_VA,UK,OIS,1.0,50.0,40.0,3.3,0.097013,0.0,
2025-01-31,no_VA,US,OIS,1.0,30.0,40.0,3.3,0.068205,0.0,
2025-01-31,with_VA,AT,SWP,1.0,20.0,40.0,3.3,0.105826,10.0,20.0
2025-01-31,with_VA,AU,SWP,2.0,30.0,40.0,3.3,0.097371,15.0,21.0
2025-01-31,with_VA,BE,SWP,1.0,20.0,40.0,3.3,0.105826,10.0,20.0
2025-01-31,with_VA,BG,PEE,1.0,20.0,40.0,3.3,0.108651,15.0,15.0
2025-01-31,with_VA,CA,OIS,2.0,30.0,40.0,3.3,0.05,0.0,18.0
2025-01-31,with_VA,CH,OIS,1.0,10.0,50.0,2.3,0.095808,0.0,-3.0
2025-01-31,with_VA,CN,SWP,4.0,10.0,50.0,4.2,0.10376,35.0,1.0
2025-01-31,with_VA,CO,GOV,0.0,10.0,50.0,4.2,0.151439,35.0,
2025-01-31,with_VA,CY,SWP,1.0,20.0,40.0,3.3,0.105826,10.0,20.0
2025-01-31,with_VA,CZ,SWP,1.0,15.0,45.0,3.3,0.09149,10.0,11.0
2025-01-31,with_VA,DE,SWP,1.0,20.0,40.0,3.3,0.105826,10.0,20.0
2025-01-31,with_VA,DK,PEE,1.0,20.0,40.0,3.3,0.106712,11.0,18.0
2025-01-31,with_VA,EE,SWP,1.0,20.0,40.0,3.3,0.105826,10.0,20.0
2025-01-31,with_VA,ES,SWP,1.0,20.0,40.0,3.3,0.105826,10.0,20.0
2025-01-31,with_VA,EU,SWP,1.0,20.0,40.0,3.3,0.105826,10.0,20.0
2025-01-31,with_VA,FI,SWP,1.0,20.0,40.0,3.3,0.105826,10.0,20.0
2025-01-31,with_VA,FR,SWP,1.0,20.0,40.0,3.3,0.105826,10.0,20.0
2025-01-31,with_VA,GR,SWP,1.0,20.0,40.0,3.3,0.105826,10.0,20.0
2025-01-31,with_VA,HK,SWP,4.0,15.0,45.0,3.3,0.063858,35.0,4.0
2025-01-31,with_VA,HR,SWP,1.0,20.0,40.0,3.3,0.105826,10.0,20.0
2025-01-31,with_VA,HU,GOV,0.0,15.0,45.0,4.2,0.130487,10.0,7.0
2025-01-31,with_VA,IE,SWP,1.0,20.0,40.0,3.3,0.105826,10.0,20.0
2025-01-31,with_VA,IS,GOV,0.0,9.0,51.0,3.3,0.108375,10.0,43.0
2025-01-31,with_VA,IT,SWP,1.0,20.0,40.0,3.3,0.105826,10.0,20.0
2025-01-31,with_VA,JP,OIS,1.0,30.0,40.0,3.2,0.098698,0.0,7.0
2025-01-31,with_VA,LI,PEE,1.0,10.0,50.0,2.3,0.095808,0.0,-3.0
2025-01-31,with_VA,LT,SWP,1.0,20.0,40.0,3.3,0.105826,10.0,20.0
2025-01-31,with_VA,LU,SWP,1.0,20.0,40.0,3.3,0.105826,10.0,20.0
2025-01-31,with_VA,LV,SWP,1.0,20.0,40.0,3.3,0.105826,10.0,20.0
2025-01-31,with_VA,MT,SWP,1.0,20.0,40.0,3.3,0.105826,10.0,20.0
2025-01-31,with_VA,NL,SWP,1.0,20.0,40.0,3.3,0.105826,10.0,20.0
2025-01-31,with_VA,NO,SWP,1.0,10.0,50.0,3.3,0.089521,10.0,36.0
2025-01-31,with_VA,PL,GOV,0.0,10.0,50.0,3.3,0.116579,10.0,14.0
2025-01-31,with_VA,PT,SWP,1.0,20.0,40.0,3.3,0.105826,10.0,20.0
2025-01-31,with_VA,RO,GOV,0.0,10.0,50.0,3.3,0.128618,10.0,4.0
2025-01-31,with_VA,SE,SWP,1.0,10.0,10.0,3.3,0.356889,10.0,1.0
2025-01-31,with_VA,SI,SWP,1.0,20.0,40.0,3.3,0.105826,10.0,20.0
2025-01-31,with_VA,SK,SWP,1.0,20.0,40.0,3.3,0.105826,10.0,20.0
2025-01-31,with_VA,TW,GOV,0.0,10.0,50.0,3.3,0.100781,33.0,
2025-01-31,with_VA,UK,OIS,1.0,50.0,40.0,3.3,0.0898089999999999,0.0,14.0
2025-01-31,with_VA,US,OIS,1.0,30.0,40.0,3.3,0.07224,0.0,35.0
2025-02-28,no_VA,AT,SWP,1.0,20.0,40.0,3.3,0.119741,10.0,
2025-02-28,no_VA,AU,SWP,2.0,30.0,40.0,3.3,0.07553,15.0,
2025-02-28,no_VA,BE,SWP,1.0,20.0,40.0,3.3,0.119741,10.0,
2025-02-28,no_VA,BG,PEE,1.0,20.0,40.0,3.3,0.120495,15.0,
2025-02-28,no_VA,CA,OIS,2.0,30.0,40.0,3.3,0.080611,0.0,
2025-02-28,no_VA,CH,OIS,1.0,10.0,50.0,2.3,0.094937,0.0,
2025-02-28,no_VA,CN,SWP,4.0,10.0,50.0,4.2,0.102671,35.0,
2025-02-28,no_VA,CO,GOV,0.0,10.0,50.0,4.2,0.150984,35.0,
2025-02-28,no_VA,CY,SWP,1.0,20.0,40.0,3.3,0.119741,10.0,
2025-02-28,no_VA,CZ,SWP,1.0,15.0,45.0,3.3,0.091215,10.0,
2025-02-28,no_VA,DE,SWP,1.0,20.0,40.0,3.3,0.119741,10.0,
2025-02-28,no_VA,DK,PEE,1.0,20.0,40.0,3.3,0.119894,11.0,
2025-02-28,no_VA,EE,SWP,1.0,20.0,40.0,3.3,0.119741,10.0,
2025-02-28,no_VA,ES,SWP,1.0,20.0,40.0,3.3,0.119741,10.0,
2025-02-28,no_VA,EU,SWP,1.0,20.0,40.0,3.3,0.119741,10.0,
2025-02-28,no_VA,FI,SWP,1.0,20.0,40.0,3.3,0.119741,10.0,
2025-02-28,no_VA,FR,SWP,1.0,20.0,40.0,3.3,0.119741,10.0,
2025-02-28,no_VA,GR,SWP,1.0,20.0,40.0,3.3,0.119741,10.0,
2025-02-28,no_VA,HK,SWP,4.0,15.0,45.0,3.3,0.05,35.0,
2025-02-28,no_VA,HR,SWP,1.0,20.0,40.0,3.3,0.119741,10.0,
2025-02-28,no_VA,HU,GOV,0.0,15.0,45.0,4.2,0.131721,10.0,
2025-02-28,no_VA,IE,SWP,1.0,20.0,40.0,3.3,0.119741,10.0,
2025-02-28,no_VA,IS,GOV,0.0,9.0,51.0,3.3,0.10065,10.0,
2025-02-28,no_VA,IT,SWP,1.0,20.0,40.0,3.3,0.119741,10.0,
2025-02-28,no_VA,JP,OIS,1.0,30.0,40.0,3.2,0.100524,0.0,
2025-02-28,no_VA,LI,PEE,1.0,10.0,50.0,2.3,0.094937,0.0,
2025-02-28,no_VA,LT,SWP,1.0,20.0,40.0,3.3,0.119741,10.0,
2025-02-28,no_VA,LU,SWP,1.0,20.0,40.0,3.3,0.119741,10.0,
2025-02-28,no_VA,LV,SWP,1.0,20.0,40.0,3.3,0.119741,10.0,
2025-02-28,no_VA,MT,SWP,1.0,20.0,40.0,3.3,0.119741,10.0,
2025-02-28,no_VA,NL,SWP,1.0,20.0,40.0,3.3,0.119741,10.0,
2025-02-28,no_VA,NO,SWP,1.0,10.0,50.0,3.3,0.074801,10.0,
2025-02-28,no_VA,PL,GOV,0.0,10.0,50.0,3.3,0.116289,10.0,
2025-02-28,no_VA,PT,SWP,1.0,20.0,40.0,3.3,0.119741,10.0,
2025-02-28,no_VA,RO,GOV,0.0,10.0,50.0,3.3,0.124425,10.0,
2025-02-28,no_VA,SE,SWP,1.0,10.0,10.0,3.3,0.346428,10.0,
2025-02-28,no_VA,SI,SWP,1.0,20.0,40.0,3.3,0.119741,10.0,
2025-02-28,no_VA,SK,SWP,1.0,20.0,40.0,3.3,0.119741,10.0,
2025-02-28,no_VA,TW,GOV,0.0,10.0,50.0,3.3,0.100622,31.0,
2025-02-28,no_VA,UK,OIS,1.0,50.0,40.0,3.3,0.092205,0.0,
2025-02-28,no_VA,US,OIS,1.0,30.0,40.0,3.3,0.082436,0.0,
2025-02-28,with_VA,AT,SWP,1.0,20.0,40.0,3.3,0.115878,10.0,22.0
2025-02-28,with_VA,AU,SWP,2.0,30.0,40.0,3.3,0.094841,15.0,24.0
2025-02-28,with_VA,BE,SWP,1.0,20.0,40.0,3.3,0.115878,10.0,22.0
2025-02-28,with_VA,BG,PEE,1.0,20.0,40.0,3.3,0.117502,15.0,18.0
2025-02-28,with_VA,CA,OIS,2.0,30.0,40.0,3.3,0.05,0.0,21.0
2025-02-28,with_VA,CH,OIS,1.0,10.0,50.0,2.3,0.095326,0.0,-3.0
2025-02-28,with_VA,CN,SWP,4.0,10.0,50.0,4.2,0.102511,35.0,2.0
2025-02-28,with_VA,CO,GOV,0.0,10.0,50.0,4.2,0.150984,35.0,
2025-02-28,with_VA,CY,SWP,1.0,20.0,40.0,3.3,0.115878,10.0,22.0
2025-02-28,with_VA,CZ,SWP,1.0,15.0,45.0,3.3,0.096061,10.0,14.0
2025-02-28,with_VA,DE,SWP,1.0,20.0,40.0,3.3,0.115878,10.0,22.0
2025-02-28,with_VA,DK,PEE,1.0,20.0,40.0,3.3,0.115869,11.0,23.0
2025-02-28,with_VA,EE,SWP,1.0,20.0,40.0,3.3,0.115878,10.0,22.0
2025-02-28,with_VA,ES,SWP,1.0,20.0,40.0,3.3,0.115878,10.0,22.0
2025-02-28,with_VA,EU,SWP,1.0,20.0,40.0,3.3,0.115878,10.0,22.0
2025-02-28,with_VA,FI,SWP,1.0,20.0,40.0,3.3,0.115878,10.0,22.0
2025-02-28,with_VA,FR,SWP,1.0,20.0,40.0,3.3,0.115878,10.0,22.0
2025-02-28,with_VA,GR,SWP,1.0,20.0,40.0,3.3,0.115878,10.0,22.0
2025-02-28,with_VA,HK,SWP,4.0,15.0,45.0,3.3,0.05,35.0,4.0
2025-02-28,with_VA,HR,SWP,1.0,20.0,40.0,3.3,0.115878,10.0,22.0
2025-02-28,with_VA,HU,GOV,0.0,15.0,45.0,4.2,0.132391,10.0,8.0
2025-02-28,with_VA,IE,SWP,1.0,20.0,40.0,3.3,0.115878,10.0,22.0
2025-02-28,with_VA,IS,GOV,0.0,9.0,51.0,3.3,0.106563,10.0,47.0
2025-02-28,with_VA,IT,SWP,1.0,20.0,40.0,3.3,0.115878,10.0,22.0
2025-02-28,with_VA,JP,OIS,1.0,30.0,40.0,3.2,0.096364,0.0,10.0
2025-02-28,with_VA,LI,PEE,1.0,10.0,50.0,2.3,0.095326,0.0,-3.0
2025-02-28,with_VA,LT,SWP,1.0,20.0,40.0,3.3,0.115878,10.0,22.0
2025-02-28,with_VA,LU,SWP,1.0,20.0,40.0,3.3,0.115878,10.0,22.0
2025-02-28,with_VA,LV,SWP,1.0,20.0,40.0,3.3,0.115878,10.0,22.0
2025-02-28,with_VA,MT,SWP,1.0,20.0,40.0,3.3,0.115878,10.0,22.0
2025-02-28,with_VA,NL,SWP,1.0,20.0,40.0,3.3,0.115878,10.0,22.0
2025-02-28,with_VA,NO,SWP,1.0,10.0,50.0,3.3,0.088784,10.0,40.0
2025-02-28,with_VA,PL,GOV,0.0,10.0,50.0,3.3,0.117562,10.0,15.0
2025-02-28,with_VA,PT,SWP,1.0,20.0,40.0,3.3,0.115878,10.0,22.0
2025-02-28,with_VA,RO,GOV,0.0,10.0,50.0,3.3,0.124759,10.0,5.0
2025-02-28,with_VA,SE,SWP,1.0,10.0,10.0,3.3,0.3352,10.0,4.0
2025-02-28,with_VA,SI,SWP,1.0,20.0,40.0,3.3,0.115878,10.0,22.0
2025-02-28,with_VA,SK,SWP,1.0,20.0,40.0,3.3,0.115878,10.0,22.0
2025-02-28,with_VA,TW,GOV,0.0,10.0,50.0,3.3,0.100622,31.0,
2025-02-28,with_VA,UK,OIS,1.0,50.0,40.0,3.3,0.083009,0.0,14.0
2025-02-28,with_VA,US,OIS,1.0,30.0,40.0,3.3,0.05,0.0,36.0
2025-03-31,no_VA,AT,SWP,1.0,20.0,40.0,3.3,0.115618,10.0,
2025-03-31,no_VA,AU,SWP,2.0,30.0,40.0,3.3,0.090825,16.0,
2025-03-31,no_VA,BE,SWP,1.0,20.0,40.0,3.3,0.115618,10.0,
2025-03-31,no_VA,BG,PEE,1.0,20.0,40.0,3.3,0.116512,15.0,
2025-03-31,no_VA,CA,OIS,2.0,30.0,40.0,3.3,0.076924,0.0,
2025-03-31,no_VA,CH,OIS,1.0,10.0,50.0,2.3,0.091367,0.0,
2025-03-31,no_VA,CN,SWP,4.0,10.0,50.0,4.2,0.102847,35.0,
2025-03-31,no_VA,CO,GOV,0.0,10.0,50.0,4.2,0.156467,35.0,
2025-03-31,no_VA,CY,SWP,1.0,20.0,40.0,3.3,0.115618,10.0,
2025-03-31,no_VA,CZ,SWP,1.0,15.0,45.0,3.3,0.099282,10.0,
2025-03-31,no_VA,DE,SWP,1.0,20.0,40.0,3.3,0.115618,10.0,
2025-03-31,no_VA,DK,PEE,1.0,20.0,40.0,3.3,0.1158,11.0,
2025-03-31,no_VA,EE,SWP,1.0,20.0,40.0,3.3,0.115618,10.0,
2025-03-31,no_VA,ES,SWP,1.0,20.0,40.0,3.3,0.115618,10.0,
2025-03-31,no_VA,EU,SWP,1.0,20.0,40.0,3.3,0.115618,10.0,
2025-03-31,no_VA,FI,SWP,1.0,20.0,40.0,3.3,0.115618,10.0,
2025-03-31,no_VA,FR,SWP,1.0,20.0,40.0,3.3,0.115618,10.0,
2025-03-31,no_VA,GR,SWP,1.0,20.0,40.0,3.3,0.115618,10.0,
2025-03-31,no_VA,HK,SWP,4.0,15.0,45.0,3.3,0.0518829999999999,35.0,
2025-03-31,no_VA,HR,SWP,1.0,20.0,40.0,3.3,0.115618,10.0,
2025-03-31,no_VA,HU,GOV,0.0,15.0,45.0,4.2,0.131912,10.0,
2025-03-31,no_VA,IE,SWP,1.0,20.0,40.0,3.3,0.115618,10.0,
2025-03-31,no_VA,IS,GOV,0.0,9.0,51.0,3.3,0.113508,10.0,
2025-03-31,no_VA,IT,SWP,1.0,20.0,40.0,3.3,0.115618,10.0,
2025-03-31,no_VA,JP,OIS,1.0,30.0,40.0,3.2,0.100769,0.0,
2025-03-31,no_VA,LI,PEE,1.0,10.0,50.0,2.3,0.091367,0.0,
2025-03-31,no_VA,LT,SWP,1.0,20.0,40.0,3.3,0.115618,10.0,
2025-03-31,no_VA,LU,SWP,1.0,20.0,40.0,3.3,0.115618,10.0,
2025-03-31,no_VA,LV,SWP,1.0,20.0,40.0,3.3,0.115618,10.0,
2025-03-31,no_VA,MT,SWP,1.0,20.0,40.0,3.3,0.115618,10.0,
2025-03-31,no_VA,NL,SWP,1.0,20.0,40.0,3.3,0.115618,10.0,
2025-03-31,no_VA,NO,SWP,1.0,10.0,50.0,3.3,0.084481,10.0,
2025-03-31,no_VA,PL,GOV,0.0,10.0,50.0,3.3,0.117562,10.0,
2025-03-31,no_VA,PT,SWP,1.0,20.0,40.0,3.3,0.115618,10.0,
2025-03-31,no_VA,RO,GOV,0.0,10.0,50.0,3.3,0.126168,10.0,
2025-03-31,no_VA,SE,SWP,1.0,10.0,10.0,3.3,0.182967,10.0,
2025-03-31,no_VA,SI,SWP,1.0,20.0,40.0,3.3,0.115618,10.0,
2025-03-31,no_VA,SK,SWP,1.0,20.0,40.0,3.3,0.115618,10.0,
2025-03-31,no_VA,TW,GOV,0.0,10.0,50.0,3.3,0.100071,31.0,
2025-03-31,no_VA,UK,OIS,1.0,50.0,40.0,3.3,0.092104,0.0,
2025-03-31,no_VA,US,OIS,1.0,30.0,40.0,3.3,0.070118,0.0,
2025-03-31,with_VA,AT,SWP,1.0,20.0,40.0,3.3,0.110863,10.0,22.0
2025-03-31,with_VA,AU,SWP,2.0,30.0,40.0,3.3,0.104875,16.0,28.0
2025-03-31,with_VA,BE,SWP,1.0,20.0,40.0,3.3,0.110863,10.0,22.0
2025-03-31,with_VA,BG,PEE,1.0,20.0,40.0,3.3,0.113941,15.0,13.0
2025-03-31,with_VA,CA,OIS,2.0,30.0,40.0,3.3,0.05,0.0,16.0
2025-03-31,with_VA,CH,OIS,1.0,10.0,50.0,2.3,0.092003,0.0,-4.0
